Feature ID	taxonomy
OTU_1284	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania
OTU_1285	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Wickerhamomyces
OTU_1287	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Scoliciosporaceae; g__Scoliciosporum
OTU_12890	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__NA
OTU_12893	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_12897	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__NA; g__NA
OTU_12900	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis
OTU_12901	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Nigrospora
OTU_12909	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12912	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12913	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12914	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12915	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12916	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12918	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12919	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_1292	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_12921	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_12925	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_1296	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora
OTU_12968	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hysterangiales; f__NA; g__NA
OTU_1297	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__NA
OTU_1298	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__NA; f__NA; g__NA
OTU_12984	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cylindrocladiella
OTU_12995	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Apiospora
OTU_13	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_1300	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Cyberlindnera
OTU_13003	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__NA
OTU_13006	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__NA; f__NA; g__NA
OTU_13007	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_1301	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Microthyriales; f__Microthyriales_fam_Incertae_sedis; g__Heliocephala
OTU_13015	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13019	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Plectosphaerella
OTU_13021	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13029	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_1303	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Sarocladiaceae; g__Parasarocladium
OTU_13030	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Amanitaceae; g__Amanita
OTU_13035	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13041	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13043	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora
OTU_13053	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13055	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13056	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13058	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_1306	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_13064	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13065	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__NA
OTU_13067	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13068	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__NA; f__NA; g__NA
OTU_1307	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__NA
OTU_13076	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13078	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13080	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__NA
OTU_13082	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13087	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Peltigerales; f__Pannariaceae; g__NA
OTU_13093	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__NA; f__NA; g__NA
OTU_13096	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__NA; g__NA
OTU_13097	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Halotthiaceae; g__Sulcosporium
OTU_131	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_1310	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13101	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13104	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Periconiaceae; g__Periconia
OTU_13105	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Niessliaceae; g__Niesslia
OTU_13120	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13124	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13126	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Eremothecium
OTU_13127	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13128	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Paraleptospora
OTU_13129	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13130	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__NA
OTU_1314	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
OTU_13141	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Aplosporellaceae; g__Aplosporella
OTU_13142	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13143	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Schwanniomyces
OTU_13150	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariomycetidae_ord_Incertae_sedis; f__Xylariomycetidae_fam_Incertae_sedis; g__Calceomyces
OTU_13157	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora
OTU_13160	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
OTU_13161	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__NA
OTU_13163	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13165	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Bipolaris
OTU_13166	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13167	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__NA
OTU_13168	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Nectria
OTU_13169	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__NA; g__NA
OTU_13171	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__NA
OTU_13172	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Saturnispora
OTU_13178	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_13180	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13190	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13191	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13192	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_132	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Sporisorium
OTU_1320	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania
OTU_13201	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13203	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__NA
OTU_13204	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_13205	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13207	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_13209	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_1321	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Curvularia
OTU_13210	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13212	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Ramalinaceae; g__NA
OTU_13217	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_1322	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Periconiaceae; g__Periconia
OTU_13220	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_13224	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_13226	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_13227	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_1323	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria
OTU_13231	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__NA
OTU_13234	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora
OTU_1324	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__NA; g__NA
OTU_13241	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_1325	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13251	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13255	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__NA
OTU_13256	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
OTU_13257	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Ramalinaceae; g__Phyllopsora
OTU_1327	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__NA; g__NA
OTU_13273	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13275	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_1328	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Brycekendrickomyces
OTU_13280	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces
OTU_13281	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_13282	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Zygotorulaspora
OTU_13284	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13292	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_13294	k__Fungi; p__Mucoromycota; c__NA; o__NA; f__NA; g__NA
OTU_13296	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13299	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Martiniozyma
OTU_13300	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizales_fam_Incertae_sedis; g__NA
OTU_13301	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13302	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora
OTU_13314	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13317	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_13318	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Schwanniomyces
OTU_13329	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__NA; g__NA
OTU_1333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
OTU_13333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Pseudobaeospora
OTU_13343	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13345	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus
OTU_13347	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__NA; g__NA
OTU_13348	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13354	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cylindromonium
OTU_13357	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__NA
OTU_1336	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Tympanidaceae; g__Flexuomyces
OTU_13361	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13364	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13370	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_13373	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13374	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13381	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Genea
OTU_13383	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__NA; g__NA
OTU_13385	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__NA; g__NA
OTU_13386	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys
OTU_13390	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13392	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_13395	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13399	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_1340	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13400	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13402	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Xylaria
OTU_13409	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_1341	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Phallales; f__Phallaceae; g__NA
OTU_13414	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Gamszarea
OTU_13417	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Aleurina
OTU_13421	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_1343	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13430	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13436	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_13437	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Wickerhamomyces
OTU_13438	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_13444	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Baeomycetales; f__Trapeliaceae; g__NA
OTU_13446	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Cordieritidaceae; g__Ionomidotis
OTU_13448	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13449	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13454	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__NA; g__NA
OTU_1346	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13462	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__NA; g__NA
OTU_13464	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_13465	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13467	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13468	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_1347	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Blastobotrys
OTU_13470	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13473	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13476	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_13478	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Bipolaris
OTU_13479	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__NA; g__NA
OTU_1349	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Roussoellaceae; g__Setoarthopyrenia
OTU_13495	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Nigrogranaceae; g__Nigrograna
OTU_13498	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_13499	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_135	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_1350	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13500	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__NA
OTU_13501	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_13502	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13506	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__NA
OTU_13510	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_13512	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__NA
OTU_13513	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_13514	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__NA; g__NA
OTU_13515	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__NA
OTU_13516	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__NA; g__NA
OTU_13526	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_13529	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
OTU_1353	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Readerielliopsidaceae; g__Readerielliopsis
OTU_13536	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13542	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena
OTU_13545	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_13548	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__NA; g__NA
OTU_13558	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13561	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma
OTU_13567	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_13568	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
OTU_1357	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__NA; g__NA
OTU_13589	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Leohumicola
OTU_1359	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis
OTU_13590	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Glutinomyces
OTU_13600	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium
OTU_1361	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__NA
OTU_1362	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Lachancea
OTU_13621	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces
OTU_13624	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_13628	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_13635	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_1364	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_13640	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon
OTU_13641	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Peltigerales; f__Collemataceae; g__Leptogium
OTU_13648	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_13649	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Vuilleminiaceae; g__Vuilleminia
OTU_1365	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae; g__Termitomyces
